Unnamed: 0,Unnamed: 0,Processed Title,Success,n_unique_words_char_1,n_unique_words_char_2,n_unique_words_char_3,n_unique_words_char_4,n_unique_words_char_5,FK_read_level_char_1,FK_read_level_char_2,FK_read_level_char_3,FK_read_level_char_4,FK_read_level_char_5,n_stop_words_char_1,n_stop_words_char_2,n_stop_words_char_3,n_stop_words_char_4,n_stop_words_char_5,overall_polarity_char_1,overall_polarity_char_2,overall_polarity_char_3,overall_polarity_char_4,overall_polarity_char_5,tot_sents,tot_pass_sents,passive_ratio,num_pass_sents_char_1,num_pass_sents_char_2,num_pass_sents_char_3,num_pass_sents_char_4,num_pass_sents_char_5,num_sents_char_1,num_sents_char_2,num_sents_char_3,num_sents_char_4,num_sents_char_5,polarity_of_mentions_char_1,polarity_of_mentions_char_2,polarity_of_mentions_char_3,polarity_of_mentions_char_4,polarity_of_mentions_char_5,neg_polarity_of_mentions_char_1,neg_polarity_of_mentions_char_2,neg_polarity_of_mentions_char_3,neg_polarity_of_mentions_char_4,neg_polarity_of_mentions_char_5,pos_polarity_of_mentions_char_1,pos_polarity_of_mentions_char_2,pos_polarity_of_mentions_char_3,pos_polarity_of_mentions_char_4,pos_polarity_of_mentions_char_5,compound_polarity_of_mentions_char_1,compound_polarity_of_mentions_char_2,compound_polarity_of_mentions_char_3,compound_polarity_of_mentions_char_4,compound_polarity_of_mentions_char_5,tot_coref_sents,pct_coref_sents,n_coref_sents_char_1,n_coref_sents_char_2,n_coref_sents_char_3,n_coref_sents_char_4,n_coref_sents_char_5,unique_per_sent_char_1,unique_per_sent_char_2,unique_per_sent_char_3,unique_per_sent_char_4,unique_per_sent_char_5,tot_unique_per_sent,stop_per_sent_char_1,stop_per_sent_char_2,stop_per_sent_char_3,stop_per_sent_char_4,stop_per_sent_char_5,tot_stop_per_sent,std_of_overall_polarity,wav_polarity,avg_FK,pass_ratio_ch1,pass_ratio_ch2,pass_ratio_ch3,pass_ratio_ch4,pass_ratio_ch5,sign_check_char_mention_polairty,std_of_char_mention_polarity
The Mummy,The Mummy,"Mummy,-The",1,504,538,364,273,232,1,3,2,3,4,120,126,104,94,87,-0.8884,-0.9957,0.9940000000000001,0.9858,-0.9909,779,37,0.047496790757381266,12,13,4,5,3,270,230,144,85,50,"{'neg': 0.144, 'neu': 0.705, 'pos': 0.151, 'compound': -0.9854}","{'neg': 0.139, 'neu': 0.744, 'pos': 0.117, 'compound': -0.9989}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.14400000000000002,0.139,0.0,0.0,0.0,0.151,0.11699999999999999,0.0,0.0,0.0,-0.9854,-0.9989,0.0,0.0,0.0,17,0.021822849807445442,13,4,0,0,0,1.8666666666666667,2.3391304347826085,2.5277777777777777,3.211764705882353,10.08,2.453145057766367,0.4444444444444444,0.5478260869565217,0.7222222222222222,1.1058823529411765,2.4,0.6816431322207959,0.9552085523067725,-0.37419127086007703,2.6,0.044444444444444446,0.05652173913043478,0.027777777777777776,0.058823529411764705,0.06,0,0.4860709972833187
The Great Gatsby,The Great Gatsby,"Great-Gatsby,-The",1,899,639,513,358,263,4,3,3,2,2,159,142,126,117,84,0.9996,0.9989,0.9989,0.9995,0.9869,1150,39,0.033913043478260865,12,15,5,3,4,356,372,203,146,73,"{'neg': 0.081, 'neu': 0.788, 'pos': 0.131, 'compound': 1.0}","{'neg': 0.107, 'neu': 0.752, 'pos': 0.14, 'compound': 0.9999}","{'neg': 0.062, 'neu': 0.8, 'pos': 0.139, 'compound': 0.9999}","{'neg': 0.07, 'neu': 0.715, 'pos': 0.215, 'compound': 1.0}","{'neg': 0.039, 'neu': 0.868, 'pos': 0.093, 'compound': 0.999}",0.081,0.107,0.062,0.07,0.039,0.131,0.14,0.139,0.215,0.09300000000000001,1.0,0.9999,0.9999,1.0,0.9990000000000001,190,0.16521739130434782,74,33,40,24,19,2.5252808988764044,1.717741935483871,2.5270935960591134,2.452054794520548,12.315068493150685,2.323478260869565,0.44662921348314605,0.3817204301075269,0.6206896551724138,0.8013698630136986,2.1780821917808217,0.5460869565217391,0.004938663786896222,0.9984311304347826,2.8,0.033707865168539325,0.04032258064516129,0.024630541871921183,0.02054794520547945,0.0547945205479452,1,0.0003826225293941377
Thor: Ragnarok,Thor: Ragnarok,Thor-Ragnarok,1,694,338,283,296,312,1,2,2,2,2,154,97,93,98,105,0.9993,0.9883,-0.9862,0.9581,0.9990000000000001,1092,33,0.03021978021978022,17,5,4,5,2,618,129,98,107,140,"{'neg': 0.148, 'neu': 0.666, 'pos': 0.185, 'compound': 1.0}","{'neg': 0.126, 'neu': 0.707, 'pos': 0.166, 'compound': 0.9965}","{'neg': 0.144, 'neu': 0.743, 'pos': 0.113, 'compound': -0.9962}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.14800000000000002,0.126,0.14400000000000002,0.0,0.0,0.185,0.166,0.113,0.0,0.0,1.0,0.9965,-0.9962,0.0,0.0,39,0.03571428571428571,26,10,3,0,0,1.1229773462783172,2.62015503875969,2.8877551020408165,2.7663551401869158,4.957142857142857,1.760989010989011,0.24919093851132687,0.751937984496124,0.9489795918367347,0.9158878504672897,1.1,0.5009157509157509,0.7890931478602511,0.8157391941391942,1.8,0.02750809061488673,0.03875968992248062,0.04081632653061224,0.04672897196261682,0.014285714285714285,0,0.7463654161334112
Up,Up,Up,1,461,429,301,183,169,0,1,2,1,1,120,116,100,70,64,0.9994,0.9996,0.9956,0.9901,0.9896,935,22,0.023529411764705882,7,11,4,0,0,365,321,106,78,65,"{'neg': 0.078, 'neu': 0.761, 'pos': 0.161, 'compound': 0.9999}","{'neg': 0.073, 'neu': 0.746, 'pos': 0.182, 'compound': 0.9999}","{'neg': 0.09, 'neu': 0.728, 'pos': 0.182, 'compound': 0.9988}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.035, 'neu': 0.812, 'pos': 0.154, 'compound': 0.9896}",0.078,0.073,0.09,0.0,0.035,0.161,0.182,0.182,0.0,0.154,0.9999,0.9999,0.9988,0.0,0.9896,44,0.047058823529411764,36,5,2,0,1,1.263013698630137,1.3364485981308412,2.839622641509434,2.3461538461538463,7.092307692307692,1.6502673796791443,0.3287671232876712,0.3613707165109034,0.9433962264150944,0.8974358974358975,1.8461538461538463,0.5026737967914439,0.0043347894989261,0.9975807486631015,1.0,0.019178082191780823,0.03426791277258567,0.03773584905660377,0.0,0.0,0,0.398838757394514
Coco,Coco,Coco,1,534,494,266,208,207,2,2,1,2,2,141,143,89,82,81,0.9988,0.9987,0.9985,0.9187,0.9271,1023,28,0.02737047898338221,13,8,4,1,2,434,289,120,87,93,"{'neg': 0.122, 'neu': 0.725, 'pos': 0.153, 'compound': 0.9997}","{'neg': 0.12, 'neu': 0.713, 'pos': 0.168, 'compound': 0.9987}","{'neg': 0.085, 'neu': 0.721, 'pos': 0.194, 'compound': 0.9996}","{'neg': 0.128, 'neu': 0.733, 'pos': 0.139, 'compound': 0.9551}","{'neg': 0.083, 'neu': 0.818, 'pos': 0.099, 'compound': 0.9271}",0.122,0.12,0.085,0.128,0.083,0.153,0.168,0.19399999999999998,0.139,0.099,0.9997,0.9987,0.9996,0.9551,0.9271,72,0.07038123167155426,20,10,15,16,11,1.2304147465437787,1.7093425605536332,2.216666666666667,2.3908045977011496,5.741935483870968,1.6705767350928642,0.3248847926267281,0.49480968858131485,0.7416666666666667,0.9425287356321839,1.5161290322580645,0.5239491691104594,0.03721298698035407,0.9854063538611926,1.8,0.029953917050691243,0.02768166089965398,0.03333333333333333,0.011494252873563218,0.021505376344086023,1,0.02987290411058156
G.I. Joe: The Rise of Cobra,G.I. Joe: The Rise of Cobra,G.I.-Joe-The-Rise-of-Cobra,1,848,748,674,734,621,3,2,4,5,4,142,135,131,137,135,0.9742,0.9781,-0.9898,0.996,-0.9976,1346,66,0.04903417533432392,14,18,15,15,4,379,323,234,213,197,"{'neg': 0.086, 'neu': 0.819, 'pos': 0.095, 'compound': 0.9965}","{'neg': 0.097, 'neu': 0.796, 'pos': 0.107, 'compound': 0.9971}","{'neg': 0.1, 'neu': 0.818, 'pos': 0.082, 'compound': -0.9987}","{'neg': 0.107, 'neu': 0.751, 'pos': 0.142, 'compound': 0.9995}","{'neg': 0.103, 'neu': 0.826, 'pos': 0.071, 'compound': -0.9997}",0.086,0.09699999999999999,0.1,0.107,0.10300000000000001,0.095,0.107,0.08199999999999999,0.142,0.071,0.9965,0.9971,-0.9987,0.9995,-0.9997,190,0.1411589895988113,46,51,43,14,36,2.237467018469657,2.3157894736842106,2.8803418803418803,3.4460093896713615,4.304568527918781,2.6931649331352157,0.37467018469656993,0.4179566563467492,0.5598290598290598,0.6431924882629108,0.7208121827411168,0.5052005943536404,0.9682980210658286,0.3485554977711738,3.6,0.036939313984168866,0.05572755417956656,0.0641025641025641,0.07042253521126761,0.02030456852791878,0,0.9782777797742316
Wild Wild West,Wild Wild West,Wild-Wild-West,1,762,800,644,256,291,2,4,5,2,4,142,143,130,81,88,0.9983,0.9986,0.9992,0.9815,0.8319,978,40,0.0408997955010225,7,12,11,6,4,357,301,174,76,70,"{'neg': 0.109, 'neu': 0.749, 'pos': 0.143, 'compound': 0.9998}","{'neg': 0.099, 'neu': 0.766, 'pos': 0.135, 'compound': 0.9998}","{'neg': 0.112, 'neu': 0.702, 'pos': 0.185, 'compound': 0.9999}","{'neg': 0.116, 'neu': 0.727, 'pos': 0.157, 'compound': 0.9815}","{'neg': 0.078, 'neu': 0.821, 'pos': 0.101, 'compound': 0.9593}",0.109,0.099,0.11199999999999999,0.11599999999999999,0.078,0.14300000000000002,0.135,0.185,0.157,0.10099999999999999,0.9998,0.9998,0.9999,0.9815,0.9593,82,0.08384458077709611,30,21,13,4,14,2.134453781512605,2.6578073089700998,3.7011494252873565,3.3684210526315788,10.885714285714286,2.814928425357873,0.39775910364145656,0.4750830564784053,0.7471264367816092,1.0657894736842106,2.0285714285714285,0.5971370143149284,0.06534110497994353,0.9853369120654396,3.4,0.0196078431372549,0.03986710963455149,0.06321839080459771,0.07894736842105263,0.05714285714285714,1,0.01603753098204333
Snow White and the Huntsman,Snow White and the Huntsman,Snow-White-and-the-Huntsman,1,922,631,677,386,344,2,2,3,2,2,161,152,139,114,97,-0.9886,0.9988,-0.9984,-0.8231,0.8207,1282,54,0.0421216848673947,15,13,17,6,3,415,332,283,143,109,"{'neg': 0.121, 'neu': 0.767, 'pos': 0.112, 'compound': -0.9992}","{'neg': 0.088, 'neu': 0.791, 'pos': 0.122, 'compound': 0.9999}","{'neg': 0.126, 'neu': 0.782, 'pos': 0.092, 'compound': -0.9998}","{'neg': 0.122, 'neu': 0.759, 'pos': 0.118, 'compound': -0.9837}","{'neg': 0.113, 'neu': 0.769, 'pos': 0.118, 'compound': 0.9815}",0.121,0.08800000000000001,0.126,0.122,0.113,0.11199999999999999,0.122,0.092,0.11800000000000001,0.11800000000000001,-0.9992,0.9999,-0.9998,-0.9837,0.9815,130,0.10140405616224647,23,42,30,22,13,2.221686746987952,1.9006024096385543,2.392226148409894,2.699300699300699,8.458715596330276,2.3088923556942276,0.38795180722891565,0.4578313253012048,0.4911660777385159,0.7972027972027972,1.4770642201834863,0.517160686427457,0.9084622598655379,-0.3037921996879875,2.2,0.03614457831325301,0.0391566265060241,0.06007067137809187,0.04195804195804196,0.027522935779816515,0,0.9724493089102383
How to Train Your Dragon,How to Train Your Dragon,How-to-Train-Your-Dragon,1,1456,805,722,561,288,3,3,3,3,3,172,141,129,120,78,-1.0,-0.9988,-0.998,-0.9754,-0.6392,1960,49,0.025,22,10,9,6,2,958,381,331,221,69,"{'neg': 0.178, 'neu': 0.724, 'pos': 0.098, 'compound': -1.0}","{'neg': 0.132, 'neu': 0.779, 'pos': 0.088, 'compound': -0.9999}","{'neg': 0.121, 'neu': 0.787, 'pos': 0.092, 'compound': -0.9999}","{'neg': 0.125, 'neu': 0.768, 'pos': 0.107, 'compound': -0.9983}","{'neg': 0.107, 'neu': 0.798, 'pos': 0.094, 'compound': -0.8589}",0.17800000000000002,0.132,0.121,0.125,0.107,0.098,0.08800000000000001,0.092,0.107,0.094,-1.0,-0.9999,-0.9999,-0.9983,-0.8589,259,0.13214285714285715,71,66,63,48,11,1.5198329853862214,2.1128608923884515,2.1812688821752264,2.5384615384615383,21.10144927536232,1.9551020408163264,0.17954070981210857,0.3700787401574803,0.38972809667673713,0.5429864253393665,2.4927536231884058,0.32653061224489793,0.141834585345042,-0.9839535714285714,3.0,0.022964509394572025,0.026246719160104987,0.027190332326283987,0.027149321266968326,0.028985507246376812,-1,0.05625356877567858
Interstellar,Interstellar,Interstellar,1,698,626,294,394,355,1,2,2,4,3,149,145,85,99,107,0.998,0.9966,-0.9796,0.8882,0.9802,1295,72,0.0555984555984556,24,23,9,6,10,508,377,121,135,154,"{'neg': 0.074, 'neu': 0.821, 'pos': 0.106, 'compound': 0.9998}","{'neg': 0.08, 'neu': 0.811, 'pos': 0.11, 'compound': 0.9998}","{'neg': 0.098, 'neu': 0.827, 'pos': 0.075, 'compound': -0.9975}","{'neg': 0.072, 'neu': 0.833, 'pos': 0.095, 'compound': 0.9899}","{'neg': 0.069, 'neu': 0.841, 'pos': 0.09, 'compound': 0.9802}",0.07400000000000001,0.08,0.098,0.07200000000000001,0.069,0.106,0.11,0.075,0.095,0.09,0.9998,0.9998,-0.9975,0.9899,0.9802,56,0.04324324324324325,14,24,6,11,1,1.374015748031496,1.660477453580902,2.4297520661157024,2.9185185185185185,4.532467532467533,1.8277992277992279,0.2933070866141732,0.38461538461538464,0.7024793388429752,0.7333333333333333,0.9675324675324676,0.4517374517374517,0.7791949548091287,0.7992497297297296,2.4,0.047244094488188976,0.0610079575596817,0.0743801652892562,0.044444444444444446,0.06493506493506493,0,0.7960032427069629
Beauty and the Beast,Beauty and the Beast,Beauty-and-the-Beast,1,426,430,302,411,304,2,2,2,3,2,126,108,100,125,102,0.9994,0.9998,-0.9685,0.9987,0.9990000000000001,678,23,0.03392330383480826,5,4,4,5,5,177,140,100,128,133,"{'neg': 0.092, 'neu': 0.715, 'pos': 0.194, 'compound': 0.9999}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.143, 'neu': 0.741, 'pos': 0.117, 'compound': -0.9685}","{'neg': 0.131, 'neu': 0.663, 'pos': 0.206, 'compound': 0.9999}","{'neg': 0.075, 'neu': 0.709, 'pos': 0.216, 'compound': 0.9998}",0.092,0.0,0.14300000000000002,0.131,0.075,0.19399999999999998,0.0,0.11699999999999999,0.20600000000000002,0.21600000000000003,0.9999,0.0,-0.9685,0.9999,0.9998,51,0.0752212389380531,11,0,2,25,13,2.406779661016949,3.0714285714285716,3.02,3.2109375,3.2030075187969924,2.762536873156342,0.711864406779661,0.7714285714285715,1.0,0.9765625,0.9473684210526315,0.827433628318584,0.7870900873470584,0.7090212389380531,2.2,0.02824858757062147,0.02857142857142857,0.04,0.0390625,0.03759398496240601,0,0.7889383839058662
Shrek the Third,Shrek the Third,Shrek-the-Third,1,492,390,387,322,250,1,2,2,1,3,121,91,107,100,82,0.9992,0.9992,0.9955,0.9852,0.998,814,25,0.03071253071253072,8,5,7,3,2,304,156,149,140,65,"{'neg': 0.065, 'neu': 0.791, 'pos': 0.144, 'compound': 0.9998}","{'neg': 0.052, 'neu': 0.755, 'pos': 0.193, 'compound': 0.9999}","{'neg': 0.094, 'neu': 0.762, 'pos': 0.144, 'compound': 0.9955}","{'neg': 0.114, 'neu': 0.741, 'pos': 0.145, 'compound': 0.9852}","{'neg': 0.023, 'neu': 0.792, 'pos': 0.185, 'compound': 0.998}",0.065,0.052000000000000005,0.094,0.114,0.023,0.14400000000000002,0.193,0.14400000000000002,0.145,0.185,0.9998,0.9999,0.9955,0.9852,0.998,83,0.10196560196560196,18,28,14,15,8,1.618421052631579,2.5,2.597315436241611,2.3,7.569230769230769,2.2616707616707616,0.3980263157894737,0.5833333333333334,0.7181208053691275,0.7142857142857143,1.8615384615384616,0.6154791154791155,0.0052856030876334325,0.9960190417690418,1.8,0.02631578947368421,0.03205128205128205,0.04697986577181208,0.02142857142857143,0.03076923076923077,1,0.005477736758917884
Inception,Inception,Inception,1,963,392,451,349,341,3,1,3,3,3,173,121,130,109,103,0.9992,-0.9789,0.9932,-0.9219,0.5787,1286,50,0.03888024883359253,25,8,9,4,4,681,203,173,119,110,"{'neg': 0.09, 'neu': 0.793, 'pos': 0.117, 'compound': 0.9999}","{'neg': 0.099, 'neu': 0.815, 'pos': 0.086, 'compound': -0.9984}","{'neg': 0.102, 'neu': 0.761, 'pos': 0.137, 'compound': 0.9995}","{'neg': 0.078, 'neu': 0.861, 'pos': 0.062, 'compound': -0.992}","{'neg': 0.116, 'neu': 0.758, 'pos': 0.127, 'compound': 0.7605}",0.09,0.099,0.102,0.078,0.11599999999999999,0.11699999999999999,0.086,0.13699999999999998,0.062,0.127,0.9999,-0.9984,0.9995,-0.992,0.7605,98,0.07620528771384137,35,24,18,13,8,1.4140969162995596,1.9310344827586208,2.606936416184971,2.9327731092436973,8.754545454545454,1.9409020217729394,0.2540381791483113,0.5960591133004927,0.7514450867052023,0.9159663865546218,1.5727272727272728,0.49455676516329705,0.8986684563285839,0.4724051321928461,2.6,0.03671071953010279,0.03940886699507389,0.05202312138728324,0.03361344537815126,0.03636363636363636,0,0.9422951788054527
Godzilla,Godzilla,Godzilla,1,496,368,248,268,216,3,1,2,3,5,126,111,87,87,71,0.9994,0.9953,0.9922,-0.9923,-0.9162,597,20,0.03350083752093802,10,2,2,3,3,219,174,98,70,36,"{'neg': 0.054, 'neu': 0.791, 'pos': 0.155, 'compound': 0.9998}","{'neg': 0.093, 'neu': 0.763, 'pos': 0.144, 'compound': 0.9988}","{'neg': 0.064, 'neu': 0.794, 'pos': 0.142, 'compound': 0.9922}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.087, 'neu': 0.86, 'pos': 0.054, 'compound': -0.9162}",0.054000000000000006,0.09300000000000001,0.064,0.0,0.087,0.155,0.14400000000000002,0.142,0.0,0.054000000000000006,0.9998,0.9988,0.9922,0.0,-0.9162,19,0.031825795644891124,6,9,2,0,2,2.2648401826484017,2.1149425287356323,2.5306122448979593,3.8285714285714287,13.777777777777779,2.6733668341708543,0.5753424657534246,0.6379310344827587,0.8877551020408163,1.2428571428571429,3.5,0.8073701842546064,0.9555496541781593,0.6479768844221104,2.8,0.045662100456621,0.011494252873563218,0.02040816326530612,0.04285714285714286,0.08333333333333333,0,0.7694532770740534
The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,"Curious-Case-of-Benjamin-Button,-The",1,495,582,526,311,370,2,3,6,2,4,131,130,113,99,102,0.9996,0.9999,0.9935,0.9954,0.9959,829,44,0.05307599517490953,8,15,10,5,6,235,298,106,106,84,"{'neg': 0.058, 'neu': 0.798, 'pos': 0.144, 'compound': 0.9999}","{'neg': 0.047, 'neu': 0.79, 'pos': 0.163, 'compound': 1.0}","{'neg': 0.073, 'neu': 0.827, 'pos': 0.1, 'compound': 0.9984}","{'neg': 0.04, 'neu': 0.85, 'pos': 0.109, 'compound': 0.9954}","{'neg': 0.083, 'neu': 0.774, 'pos': 0.143, 'compound': 0.9959}",0.057999999999999996,0.047,0.073,0.04,0.083,0.14400000000000002,0.163,0.1,0.109,0.14300000000000002,0.9999,1.0,0.9984,0.9954,0.9959,45,0.05428226779252111,9,26,3,3,4,2.106382978723404,1.9530201342281879,4.962264150943396,2.9339622641509435,5.892857142857143,2.755126658624849,0.5574468085106383,0.436241610738255,1.0660377358490567,0.9339622641509434,1.5595238095238095,0.6936067551266586,0.0024936719912610843,0.9980159227985524,3.4,0.03404255319148936,0.050335570469798654,0.09433962264150944,0.04716981132075472,0.07142857142857142,1,0.0019446336415890892
War for the Planet of the Apes,War for the Planet of the Apes,War-for-the-Planet-of-the-Apes,1,281,462,107,142,152,0,3,-2,1,2,109,123,45,65,63,-0.9854,-0.9948,-0.9993,-0.9532,0.9195,543,12,0.022099447513812157,5,6,0,1,0,165,186,102,48,42,"{'neg': 0.144, 'neu': 0.747, 'pos': 0.109, 'compound': -0.9854}","{'neg': 0.145, 'neu': 0.735, 'pos': 0.121, 'compound': -0.9948}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.1, 'neu': 0.849, 'pos': 0.051, 'compound': -0.9532}","{'neg': 0.092, 'neu': 0.781, 'pos': 0.127, 'compound': 0.9195}",0.14400000000000002,0.145,0.0,0.1,0.092,0.109,0.121,0.0,0.051,0.127,-0.9854,-0.9948,0.0,-0.9532,0.9195,9,0.016574585635359115,2,1,0,5,1,1.7030303030303031,2.4838709677419355,1.0490196078431373,2.9583333333333335,6.690476190476191,2.1068139963167587,0.6606060606060606,0.6612903225806451,0.4411764705882353,1.3541666666666667,2.5952380952380953,0.7458563535911602,0.7612406100570305,-0.8410441988950277,0.8,0.030303030303030304,0.03225806451612903,0.0,0.020833333333333332,0.0,0,0.7620435746071218
Frozen,Frozen,Frozen,1,621,425,423,101,78,1,0,1,1,1,137,114,115,41,29,-0.9868,-0.9933,-0.9935,0.9622,0.3687,923,24,0.02600216684723727,10,7,6,0,1,397,262,214,26,24,"{'neg': 0.147, 'neu': 0.708, 'pos': 0.145, 'compound': -0.9982}","{'neg': 0.142, 'neu': 0.718, 'pos': 0.14, 'compound': -0.9946}","{'neg': 0.143, 'neu': 0.728, 'pos': 0.129, 'compound': -0.9984}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.147,0.142,0.14300000000000002,0.0,0.0,0.145,0.14,0.129,0.0,0.0,-0.9982,-0.9946,-0.9984,0.0,0.0,51,0.0552546045503792,25,16,10,0,0,1.5642317380352644,1.6221374045801527,1.9766355140186915,3.8846153846153846,25.875,1.7854821235102925,0.345088161209068,0.4351145038167939,0.5373831775700935,1.5769230769230769,5.708333333333333,0.4723726977248104,0.8330110745962505,-0.9000511375947996,0.8,0.02518891687657431,0.026717557251908396,0.028037383177570093,0.0,0.041666666666666664,0,0.48846278711893704
Zootopia,Zootopia,Zootopia,1,721,683,271,225,242,2,2,4,2,2,140,138,83,74,78,0.9993,0.9978,-0.9385,0.9882,0.9976,1075,31,0.02883720930232558,13,9,3,3,3,476,358,88,71,82,"{'neg': 0.113, 'neu': 0.727, 'pos': 0.16, 'compound': 0.9999}","{'neg': 0.113, 'neu': 0.736, 'pos': 0.151, 'compound': 0.9978}","{'neg': 0.124, 'neu': 0.773, 'pos': 0.103, 'compound': -0.978}","{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.095, 'neu': 0.684, 'pos': 0.22, 'compound': 0.9994}",0.113,0.113,0.124,0.0,0.095,0.16,0.151,0.10300000000000001,0.0,0.22,0.9999,0.9978,-0.978,0.0,0.9994,40,0.0372093023255814,22,3,9,0,6,1.5147058823529411,1.9078212290502794,3.0795454545454546,3.1690140845070425,8.792682926829269,1.9925581395348837,0.29411764705882354,0.3854748603351955,0.9431818181818182,1.0422535211267605,1.7073170731707317,0.4772093023255814,0.7736999816466329,0.839308465116279,2.4,0.0273109243697479,0.025139664804469275,0.03409090909090909,0.04225352112676056,0.036585365853658534,0,0.7918757791472094
The Matrix Reloaded,The Matrix Reloaded,"Matrix-Reloaded,-The",1,313,211,192,174,146,1,1,2,1,1,107,80,67,71,63,-0.9628,-0.9793,-0.9909,0.9508,-0.9631,380,8,0.021052631578947368,2,2,1,3,0,115,105,58,58,44,"{'neg': 0.09, 'neu': 0.842, 'pos': 0.068, 'compound': -0.9952}","{'neg': 0.092, 'neu': 0.847, 'pos': 0.061, 'compound': -0.9941}","{'neg': 0.144, 'neu': 0.819, 'pos': 0.037, 'compound': -0.9909}","{'neg': 0.029, 'neu': 0.887, 'pos': 0.083, 'compound': 0.9859}","{'neg': 0.194, 'neu': 0.65, 'pos': 0.157, 'compound': -0.9897}",0.09,0.092,0.14400000000000002,0.028999999999999998,0.19399999999999998,0.068,0.061,0.037000000000000005,0.083,0.157,-0.9952,-0.9941,-0.9909,0.9859,-0.9897,28,0.07368421052631577,9,8,1,7,3,2.7217391304347824,2.0095238095238095,3.310344827586207,3.0,7.113636363636363,2.7263157894736842,0.9304347826086956,0.7619047619047619,1.1551724137931034,1.2241379310344827,2.4318181818181817,1.0210526315789474,0.7700024638921619,-0.6796071052631579,1.2,0.017391304347826087,0.01904761904761905,0.017241379310344827,0.05172413793103448,0.0,0,0.791352558598252
Hancock,Hancock,Hancock,1,636,823,535,422,415,2,2,2,1,2,139,146,123,96,97,0.998,-0.9974,0.9972,-0.9954,-0.9983,1492,35,0.023458445040214475,10,13,5,5,2,390,462,264,210,166,"{'neg': 0.067, 'neu': 0.825, 'pos': 0.108, 'compound': 0.9998}","{'neg': 0.118, 'neu': 0.782, 'pos': 0.1, 'compound': -0.9994}","{'neg': 0.074, 'neu': 0.804, 'pos': 0.123, 'compound': 0.9998}","{'neg': 0.114, 'neu': 0.824, 'pos': 0.063, 'compound': -0.9994}","{'neg': 0.14, 'neu': 0.811, 'pos': 0.048, 'compound': -0.9998}",0.067,0.11800000000000001,0.07400000000000001,0.114,0.14,0.10800000000000001,0.1,0.12300000000000001,0.063,0.048,0.9998,-0.9994,0.9998,-0.9994,-0.9998,227,0.15214477211796246,65,51,50,40,21,1.6307692307692307,1.7813852813852813,2.0265151515151514,2.0095238095238095,3.8313253012048194,1.8974530831099197,0.3564102564102564,0.31601731601731603,0.4659090909090909,0.45714285714285713,0.8373493975903614,0.40281501340482573,0.9771672618339196,-0.12270093833780155,1.8,0.02564102564102564,0.02813852813852814,0.01893939393939394,0.023809523809523808,0.012048192771084338,0,0.9794693093711513
Thor,Thor,Thor,1,899,753,741,568,560,3,3,3,3,4,161,138,146,112,118,-0.9948,0.9992,-0.9993,-0.9929,-0.9951,1537,61,0.03968770331815225,15,17,12,9,8,474,348,340,187,188,"{'neg': 0.125, 'neu': 0.765, 'pos': 0.11, 'compound': -0.9996}","{'neg': 0.069, 'neu': 0.811, 'pos': 0.12, 'compound': 0.9992}","{'neg': 0.144, 'neu': 0.757, 'pos': 0.099, 'compound': -0.9999}","{'neg': 0.137, 'neu': 0.749, 'pos': 0.114, 'compound': -0.9993}","{'neg': 0.139, 'neu': 0.751, 'pos': 0.11, 'compound': -0.9994}",0.125,0.069,0.14400000000000002,0.13699999999999998,0.139,0.11,0.12,0.099,0.114,0.11,-0.9996,0.9992,-0.9999,-0.9993,-0.9994,212,0.13793103448275862,54,26,77,23,32,1.8966244725738397,2.163793103448276,2.179411764705882,3.037433155080214,4.781914893617022,2.290826284970722,0.339662447257384,0.39655172413793105,0.4294117647058823,0.5989304812834224,0.8563829787234043,0.439167208848406,0.797892738154697,-0.5441292778139233,3.2,0.03164556962025317,0.04885057471264368,0.03529411764705882,0.0481283422459893,0.0425531914893617,0,0.7995000262664161
